#rho0,E/A
1.558690340088159654e-01,-1.574788930282705657e+01
1.564758704441988613e-01,-1.572290952855910184e+01
1.575714329375107192e-01,-1.580381223525639989e+01
1.555581692890359302e-01,-1.574868921812938360e+01
1.551988837348196315e-01,-1.571984271338249961e+01
1.569864241683026906e-01,-1.574420130612128155e+01
1.562547905317747121e-01,-1.577988887886698066e+01
1.554024911894156813e-01,-1.578090160476608084e+01
1.553764402420246549e-01,-1.575769922255267552e+01
1.580403023191258860e-01,-1.576078000702450410e+01
1.554519799865275720e-01,-1.575417050864703583e+01
1.567789709931640685e-01,-1.576901249492242840e+01
1.558544417681008987e-01,-1.573743286689273191e+01
1.576857323978214653e-01,-1.579555129553418702e+01
1.552929259955983243e-01,-1.571904277918100412e+01
1.566072455604915481e-01,-1.577524618111120169e+01
1.557266681539272168e-01,-1.572347716370054904e+01
1.558326864590482697e-01,-1.573479553878209813e+01
1.565072430153377492e-01,-1.574378385225595345e+01
1.570914473288309021e-01,-1.576921866813862216e+01
1.569616253780656834e-01,-1.574378092409569163e+01
1.551749679445929564e-01,-1.571912689899494353e+01
1.560344740489045812e-01,-1.575515543432973509e+01
1.577574115227789453e-01,-1.579417226000412633e+01
1.571012100305280157e-01,-1.576576631706839748e+01
1.568780067415810608e-01,-1.575060609811564660e+01
1.571748714778656297e-01,-1.575539913602744235e+01
1.560843780247663237e-01,-1.573877810600315641e+01
1.564742805689502414e-01,-1.577561659650084813e+01
1.555186729789935496e-01,-1.571231269812010645e+01
1.563295604513534054e-01,-1.571200344072997623e+01
1.571468333508039272e-01,-1.579805933116780636e+01
1.550733509147075029e-01,-1.571985155288769853e+01
1.550679557663893482e-01,-1.575433961409507333e+01
1.579318448333690561e-01,-1.578467326930149639e+01
1.573758979113767664e-01,-1.575821818694198662e+01
1.572999611833156286e-01,-1.569912812231741306e+01
1.580081482875420884e-01,-1.575942727911492547e+01
1.567584974513022145e-01,-1.571673311279777074e+01
1.553305451247683489e-01,-1.570533201666561318e+01
1.577090098625485992e-01,-1.577204621621473812e+01
1.559767948169841212e-01,-1.577112310584321797e+01
1.560223461270181800e-01,-1.574584936998736318e+01
1.586521557997336018e-01,-1.576390782646593536e+01
1.570418637553620267e-01,-1.584601648230800208e+01
1.553471923187523251e-01,-1.571438502899031420e+01
1.560470567458080438e-01,-1.575243993641152862e+01
1.555524055410361095e-01,-1.574989134230759369e+01
1.570964235461095315e-01,-1.575755632014587881e+01
1.555374553865165599e-01,-1.578339678907182453e+01
1.568730997145092732e-01,-1.577350052055358454e+01
1.559708445305509616e-01,-1.574120273916100388e+01
1.556367056507665103e-01,-1.576917212036418192e+01
1.560138865650080586e-01,-1.574259876665380453e+01
1.561022545577654963e-01,-1.571533963836297154e+01
1.573853953565388097e-01,-1.575087702666692735e+01
1.560585415182788871e-01,-1.578592840523920060e+01
1.556931407128571976e-01,-1.574821212516057933e+01
1.558208757585864412e-01,-1.576187561552106509e+01
1.550502559981769002e-01,-1.577129719098695837e+01
1.571054080295491151e-01,-1.573335829004282438e+01
1.568504815158887622e-01,-1.575718902262641663e+01
1.570582523620519810e-01,-1.580771724062534744e+01
1.587175686856175660e-01,-1.575068053495539999e+01
1.567082172186847200e-01,-1.576545426180784304e+01
1.565277736597016078e-01,-1.576082335087076558e+01
1.569683580227715924e-01,-1.576957186829069535e+01
1.572069170839539842e-01,-1.577423676568187716e+01
1.556201486725774796e-01,-1.575633420163618581e+01
1.579332302427973733e-01,-1.578631358001613805e+01
1.555753415969350351e-01,-1.568475412972837368e+01
1.555633747077987405e-01,-1.575500792861847188e+01
1.550396120887136686e-01,-1.576154694182696403e+01
1.551844718963453218e-01,-1.573897348284074837e+01
1.561535029154693111e-01,-1.574459424751265857e+01
1.567420750119321304e-01,-1.577592175204665459e+01
1.581439841601124940e-01,-1.574323677013172329e+01
1.557867525508287443e-01,-1.570813749666874592e+01
1.556870690218144782e-01,-1.577726260312443429e+01
1.585683667705838629e-01,-1.572386173405831578e+01
1.572528003992579582e-01,-1.571800983441954713e+01
1.568769161865795070e-01,-1.568866523198223284e+01
1.559940397367795273e-01,-1.576367734860073710e+01
1.583912490964241027e-01,-1.574852390281419545e+01
1.554312094993396121e-01,-1.572060536936792552e+01
1.576930048865187728e-01,-1.575751716893544341e+01
1.562768902608309141e-01,-1.575334084531846379e+01
1.582071156431049674e-01,-1.578194857855916133e+01
1.568404517860776948e-01,-1.579651955708858679e+01
1.555466720345212162e-01,-1.574403181689810260e+01
1.578414913587830037e-01,-1.576298483921307536e+01
1.555809668610744212e-01,-1.576866583263839772e+01
1.553196132614118874e-01,-1.576832028061579827e+01
1.557347154350481877e-01,-1.574688413058817993e+01
1.560064851558810306e-01,-1.571236338369948982e+01
1.559849880751116580e-01,-1.574297367050347951e+01
1.558563359930472958e-01,-1.575598986868524776e+01
1.557800925580212770e-01,-1.572035551440890977e+01
1.579109801954997616e-01,-1.573485245413705869e+01
1.573620808952119754e-01,-1.575837023484670318e+01
1.565568872298843395e-01,-1.574418275079129437e+01
1.571432958324657791e-01,-1.571880266778880575e+01
1.559092827905991241e-01,-1.572892423882726654e+01
1.571625810758489616e-01,-1.576076460559743175e+01
1.574692971774506456e-01,-1.576253718877460308e+01
1.556476032304292823e-01,-1.574549678340138925e+01
1.564064547753649115e-01,-1.576012116999921986e+01
1.569540024553414681e-01,-1.572079941581805862e+01
1.562083678390571440e-01,-1.575125679170828974e+01
1.565320178224205716e-01,-1.574078450258914330e+01
1.563027875744944228e-01,-1.577473858726446743e+01
1.576093241188504523e-01,-1.577021436045845171e+01
1.556475896946559467e-01,-1.571797182866770015e+01
1.562657130869034017e-01,-1.578436485338462880e+01
1.580687352815690894e-01,-1.576143901397858116e+01
1.571521273689647502e-01,-1.579793469690739549e+01
1.564909940766310015e-01,-1.576821413746993628e+01
1.552501109934775747e-01,-1.573976728118640622e+01
1.560937336095905570e-01,-1.576344965730435987e+01
1.557485192066811186e-01,-1.579081922152108852e+01
1.572122355407259142e-01,-1.575916381503227903e+01
1.567568185250391988e-01,-1.572898852909628609e+01
1.562762444398516359e-01,-1.577014769872206834e+01
1.551602874423314016e-01,-1.574144986720788708e+01
1.565789920869156970e-01,-1.573592191603750123e+01
1.561603091561058199e-01,-1.574496806656725667e+01
1.569800076723785465e-01,-1.571971538464265805e+01
1.561711272597024747e-01,-1.576636739793452513e+01
1.555502083686720882e-01,-1.577805219044661023e+01
1.580000892635521903e-01,-1.575175434837728794e+01
1.555399937387453024e-01,-1.573277622227346662e+01
1.558586359168673274e-01,-1.574658541137861434e+01
1.561796591865770856e-01,-1.575187577122762939e+01
1.562273190273638646e-01,-1.576884440113448704e+01
1.550250088318670949e-01,-1.574260814233228878e+01
1.564638285572399479e-01,-1.575916410477302776e+01
1.564887874519420574e-01,-1.577837417036948864e+01
1.572237556698061756e-01,-1.573467019793980981e+01
1.563973220823126065e-01,-1.575904303621435787e+01
1.567961078246423723e-01,-1.572885397572587429e+01
1.554199410672927051e-01,-1.573097720705392355e+01
1.576877829888770344e-01,-1.576604369652134352e+01
1.557062762405530265e-01,-1.576154415333444447e+01
1.559387014066046517e-01,-1.574750194183487295e+01
1.553725591472659151e-01,-1.571329723982717042e+01
1.555638513713589466e-01,-1.570492360407764920e+01
1.580411986621625964e-01,-1.576125678977085087e+01
1.569718942271385309e-01,-1.577141887169011092e+01
1.576703906744575112e-01,-1.575607509133936190e+01
1.554092124560182420e-01,-1.573763674136389135e+01
1.553348869901906015e-01,-1.573411118177318357e+01
1.566633515661040033e-01,-1.572444628278036838e+01
1.560639496153018169e-01,-1.570938472441306466e+01
1.558816599917773327e-01,-1.574172909458631509e+01
1.553299933016366874e-01,-1.574930970778529904e+01
1.569519084048354995e-01,-1.578586270710716732e+01
1.567563889229237895e-01,-1.575653731813616076e+01
1.551612686410506758e-01,-1.573168564211595744e+01
1.563400360250678522e-01,-1.581662719591377098e+01
1.559440795115511758e-01,-1.574693356726219484e+01
1.573015683811346821e-01,-1.575013362693811558e+01
1.582871015358340017e-01,-1.573940893355734794e+01
1.572789165527733179e-01,-1.574411883771004916e+01
1.552469141706802613e-01,-1.574130148298597831e+01
1.562581598450961951e-01,-1.579273782807865700e+01
1.550898976425093001e-01,-1.573498816317943572e+01
1.556891805668253193e-01,-1.573047499913430158e+01
1.564426827973501855e-01,-1.570867276101762045e+01
1.567117988350473501e-01,-1.578876422234923638e+01
1.555434629150952985e-01,-1.576268906387994662e+01
1.554183007818410456e-01,-1.574370541381628641e+01
1.556189853891840613e-01,-1.574938082240264592e+01
1.564979083608282751e-01,-1.577170507455905657e+01
1.557634077352896274e-01,-1.575062929209244267e+01
1.560519867080315537e-01,-1.574856198127287854e+01
1.560893930806593055e-01,-1.573387326604644443e+01
1.558448923308575762e-01,-1.571821569452569811e+01
1.555341423754656172e-01,-1.572242156290852222e+01
1.569808724128219368e-01,-1.573892296148934555e+01
1.577856326038084844e-01,-1.577931015934928993e+01
1.560074809471170831e-01,-1.575535243218596726e+01
1.557536809146236045e-01,-1.572592783494432211e+01
1.555361129710787771e-01,-1.582460399903480486e+01
1.560767488903533062e-01,-1.574046243592570704e+01
1.561068470580702083e-01,-1.573352912211659316e+01
1.578215737830891974e-01,-1.577340127392048075e+01
1.578413404758382821e-01,-1.571380888674611853e+01
1.556698082071066025e-01,-1.574859687324869562e+01
1.558612302418586060e-01,-1.578665130556634288e+01
1.575494451134648588e-01,-1.571464704961845804e+01
1.555278153513940109e-01,-1.574739011114117382e+01
1.555578002813907679e-01,-1.575416525445326954e+01
1.558108547788427389e-01,-1.577116062977408006e+01
1.550068096395194883e-01,-1.574168738767617626e+01
1.561793906230801721e-01,-1.577185398110353098e+01
1.556545999109965606e-01,-1.576941859687393688e+01
1.571092461362641468e-01,-1.574470153747928691e+01
1.560138983402554191e-01,-1.573783437589157685e+01
1.557335283181606467e-01,-1.569659398772441250e+01
1.567282281378443720e-01,-1.573741940294726049e+01
1.555707712873781734e-01,-1.575263249722598324e+01
1.565437461118342477e-01,-1.575764184692211778e+01
1.560101137805174620e-01,-1.575444488025061140e+01
1.579724871136887754e-01,-1.573847221834761179e+01
1.551088260388775453e-01,-1.572151771226050698e+01
1.564669810404910044e-01,-1.573547468305225294e+01
1.566794223313889567e-01,-1.577409865252787924e+01
1.554811749975838209e-01,-1.577746832930692023e+01
1.574462162979000102e-01,-1.576519476877967030e+01
1.558781460394977891e-01,-1.568944352866147796e+01
1.565969719926828818e-01,-1.574155227692912185e+01
1.573175083558122633e-01,-1.577003952893819338e+01
1.567000560265797149e-01,-1.575004709416321091e+01
1.555474453170488380e-01,-1.574911501946282044e+01
1.575320622926299763e-01,-1.573045482610159240e+01
1.577004146506226501e-01,-1.575412536975463951e+01
1.565899990627475369e-01,-1.581965239753501429e+01
1.558355959946642888e-01,-1.576837371467073190e+01
1.560715242087587495e-01,-1.578442059995489188e+01
1.566256917272416671e-01,-1.573557518825806234e+01
1.550154287616571924e-01,-1.573042177094060001e+01
1.558186561358723965e-01,-1.574237890477078494e+01
1.572000832030922834e-01,-1.576138375925420476e+01
1.586819040508742895e-01,-1.576996103793644011e+01
1.564726245755419520e-01,-1.576837854087831658e+01
1.559856891672097845e-01,-1.573275603113383703e+01
1.553382177611144499e-01,-1.570340389233217238e+01
1.569861569333699525e-01,-1.575384595435754242e+01
1.559174603168166917e-01,-1.575537727872877625e+01
1.567684610965036085e-01,-1.573630416174608015e+01
1.561195092095636061e-01,-1.575623676148422980e+01
1.553839283186780051e-01,-1.572881867706318992e+01
1.559574716597219024e-01,-1.575905410519814787e+01
1.568810045221767091e-01,-1.569580541286913622e+01
1.553565449115171804e-01,-1.576387152701823524e+01
1.555456476314655001e-01,-1.577164055147357402e+01
1.570772572940571654e-01,-1.574221168439102669e+01
1.576297854760871364e-01,-1.577471921511665265e+01
1.566230327222831176e-01,-1.577089264756176235e+01
1.581784223220498442e-01,-1.579196010224567992e+01
1.561981783171420557e-01,-1.575340148544468200e+01
1.563563722200802530e-01,-1.578379520129991320e+01
1.576026570598943188e-01,-1.570622989838038208e+01
1.565832356482211585e-01,-1.573953057068816186e+01
1.566919417432493244e-01,-1.575691574804839767e+01
1.564636616912123968e-01,-1.577206665454580836e+01
1.565750170822614584e-01,-1.573180428231522932e+01
1.564003608593116379e-01,-1.575640332628233331e+01
1.557898005903914085e-01,-1.576237905588262933e+01
1.578592905205693786e-01,-1.585451192672024767e+01
1.561701814414845624e-01,-1.578316227406860683e+01
1.568235813108805610e-01,-1.577489693467452980e+01
1.556105790209738327e-01,-1.572343644589812683e+01
1.586416395870322293e-01,-1.577963054575799795e+01
1.550498992446087687e-01,-1.572925986265591902e+01
1.559397805730208253e-01,-1.577581742491905636e+01
1.555438632819058642e-01,-1.572792837378437270e+01
1.555056018370133686e-01,-1.575657580422541670e+01
1.573956429362314002e-01,-1.573355589252926912e+01
1.563713724338660904e-01,-1.576236137405992466e+01
1.555259358431310968e-01,-1.577335506459965053e+01
1.559306396979174003e-01,-1.574280759295989895e+01
1.569686322130675604e-01,-1.577422740928725986e+01
1.560091452612351048e-01,-1.576472882733500036e+01
1.559457077905278266e-01,-1.571706598969048052e+01
1.563126395023894111e-01,-1.575064867469668783e+01
1.553127353875588257e-01,-1.570542038240305871e+01
1.560997175894684730e-01,-1.578698908012942503e+01
1.550980426646247912e-01,-1.576397523148557411e+01
1.572118311263139834e-01,-1.570408685214817268e+01
1.577888663510071954e-01,-1.575646776912978453e+01
1.550545649316913133e-01,-1.576566342053327396e+01
1.576043917431537711e-01,-1.571838772756649405e+01
1.568684817698103862e-01,-1.572250803356834581e+01
1.552482832484720909e-01,-1.572009609723667900e+01
1.559722010475857734e-01,-1.571485636556427323e+01
1.566134571011257859e-01,-1.573616346163285762e+01
1.572204937738327368e-01,-1.573137390914032352e+01
1.563849318087152662e-01,-1.579011801683371452e+01
1.554956037476639408e-01,-1.570282564820797688e+01
1.572795905299509411e-01,-1.572929052340012213e+01
1.552606031191655078e-01,-1.571479349436945760e+01
1.578512341542852027e-01,-1.579542475415397718e+01
1.570340278006862045e-01,-1.574538548577649166e+01
1.558955674567695238e-01,-1.575510880216612719e+01
1.567400310801460306e-01,-1.576491035583201139e+01
1.566831319644600151e-01,-1.576510416819315452e+01
1.563594022295967667e-01,-1.577690339605898906e+01
1.554788792945527298e-01,-1.576563855575164652e+01
1.570984913918368198e-01,-1.575805133746904119e+01
1.564383139515457821e-01,-1.572445839118326560e+01
1.568024366292555538e-01,-1.573496624731850346e+01
1.558471728801326395e-01,-1.577637507519117221e+01
1.551654796571032835e-01,-1.575064301962518165e+01
1.566211833225976402e-01,-1.576381932873934311e+01
1.563871852338573343e-01,-1.571106239672180926e+01
1.572567997691677322e-01,-1.578531286459895711e+01
1.556607220396047375e-01,-1.573812828371099393e+01
1.577014773302716499e-01,-1.577447341235983735e+01
1.563304233370527985e-01,-1.573109803710790899e+01
1.566333516878185284e-01,-1.577386497774714158e+01
1.556241968453287716e-01,-1.574928387242051464e+01
1.551011661065666292e-01,-1.573440374160883337e+01
1.576029371821472680e-01,-1.573113497546012773e+01
1.553931615952930667e-01,-1.570556160521994649e+01
1.577820669245522944e-01,-1.576958991115512632e+01
1.561498316530719466e-01,-1.575927050239272909e+01
1.554490924444790478e-01,-1.569029378026889532e+01
1.564390951085139481e-01,-1.572461976360126101e+01
1.561540660818251103e-01,-1.577959129824328066e+01
1.574291491615114613e-01,-1.578185254741091192e+01
1.557152002783352696e-01,-1.575255791131885985e+01
1.558765568763942899e-01,-1.570303759120744047e+01
1.553252352994567986e-01,-1.579576486345427710e+01
1.561035147143908230e-01,-1.576132369824897950e+01
1.568235656324291627e-01,-1.580435326951001151e+01
1.554910869166125087e-01,-1.574696133218639460e+01
1.567022406846105276e-01,-1.579198556228762484e+01
1.561657717632895515e-01,-1.574842148130882968e+01
1.570017820632323424e-01,-1.574154840755076634e+01
1.553916269956928387e-01,-1.577719738276219807e+01
1.555532386072810969e-01,-1.573163766218773674e+01
1.550387961480215737e-01,-1.575342734324348903e+01
1.575533854114732346e-01,-1.577045684393572422e+01
